strain	date	iso_year	iso_week_nr	iso_week	S1_mutations	clade_membership	country	country_exposure	division	division_exposure	emerging_lineage	lineage	mutational_fitness	recency	region	region_exposure	author	accession	Health_region	location	originating_lab	submitting_lab	logistic_growth	Representative_sampling
Portugal/PT26125/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.85	One month ago	Europe	Europe	INSA		ALGARVE	Loule	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT26453/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1	0.84	One week ago	Europe	Europe	INSA		ALENTEJO	Odemira	ULS Litoral Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT26874/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1	0.85	One week ago	Europe	Europe	INSA		NORTE	Braganca	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT25369/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1	0.85	One month ago	Europe	Europe	INSA		ALENTEJO	Odemira	ULS Litoral Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT25888/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1	0.85	One month ago	Europe	Europe	INSA		ALENTEJO	Odemira	ULS Litoral Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT25414/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1	0.85	One month ago	Europe	Europe	INSA		LX V TEJO	Lisboa	CHLC	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT27058/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Portalegre	Portalegre	B.1.1.529 (Omicron)	BA.1	0.84	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Elvas	H Vila Franca Xira	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT26967/2022	2022-01-23	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Vila Real	Vila Real	B.1.1.529 (Omicron)	BA.1	0.85	One week ago	Europe	Europe	INSA		NORTE	Chaves	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT26646/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Viana do Castelo	Viana do Castelo	B.1.1.529 (Omicron)	BA.1	0.85	One week ago	Europe	Europe	INSA		NORTE	Viana do Castelo	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-0.80	Weekly
Portugal/PT26198/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		CENTRO	Castro Daire	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	2.75	Weekly
Portugal/PT26257/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Mirandela	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27104/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Setubal	Setubal	B.1.1.529 (Omicron)	BA.1	0.82	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Setubal	LAC UCoimbra	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27218/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.83	3-7 days ago	Europe	Europe	INSA		ALGARVE	Albufeira	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26854/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		ALGARVE	Albufeira	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT25572/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		NORTE	Matosinhos	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27719/2022	2022-02-06	2022	5	2022W05	28.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.82	New	Europe	Europe	INSA		ALGARVE	Olhao	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26938/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One week ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26561/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Evora	Evora	B.1.1.529 (Omicron)	BA.1	0.82	One week ago	Europe	Europe	INSA		ALENTEJO	Evora	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26823/2022	2022-01-23	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		ALGARVE	Sao Bras de Alportel	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26666/2022	2022-01-23	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		NORTE	Porto	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26085/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Vizela	H Guimaraes	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26259/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Macedo de Cavaleiros	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26270/2022	2022-01-18	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Macedo de Cavaleiros	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26754/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		CENTRO	Sever do Vouga	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26816/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		ACORES-RA	Nordeste	H Divino Espirito Santo - Ponta Delgada	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26426/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		CENTRO	Coimbra	LAC UCoimbra	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27033/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Beja	Beja	B.1.1.529 (Omicron)	BA.1	0.83	3-7 days ago	Europe	Europe	INSA		ALENTEJO	Beja	ABC Algarve	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26194/2022	2022-01-14	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Viseu	Viseu	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		CENTRO	Viseu	CH Tondela Viseu	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27874/2022	2022-02-08	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	New	Europe	Europe	INSA		CENTRO	Ovar	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27319/2022	2022-01-30	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.83	3-7 days ago	Europe	Europe	INSA		NORTE	Braga	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27383/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	3-7 days ago	Europe	Europe	INSA		NORTE	Gondomar	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27148/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Castelo Branco	Castelo Branco	B.1.1.529 (Omicron)	BA.1	0.82	3-7 days ago	Europe	Europe	INSA		CENTRO	Castelo Branco	ULS Castelo Branco	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27680/2022	2022-02-06	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.83	New	Europe	Europe	INSA		ALGARVE	Vila do Bispo	CHLC	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT25534/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		CENTRO	Ovar	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT25746/2022	2022-01-10	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Setubal	Setubal	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		LX V TEJO	Setubal	CH Setubal	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27055/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Santarem	Santarem	B.1.1.529 (Omicron)	BA.1	0.83	3-7 days ago	Europe	Europe	INSA		LX V TEJO	Benavente	H Vila Franca Xira	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26113/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		ALGARVE	Vila do Bispo	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26859/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.85	One week ago	Europe	Europe	INSA		ALGARVE	Faro	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26566/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Setubal	Setubal	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		LX V TEJO	Moita	H Evora	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26067/2022	2022-01-18	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Gondomar	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT25952/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Castelo Branco	Castelo Branco	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		CENTRO	Castelo Branco	ULS Castelo Branco	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26642/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		NORTE	Braga	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26370/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		MADEIRA-RA	Sao Vicente	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26589/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Portalegre	Portalegre	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		ALENTEJO	Elvas	ULS Norte Alentejano	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26621/2022	2022-01-23	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		NORTE	Santa Maria da Feira	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT28113/2022	2022-02-07	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.83	New	Europe	Europe	INSA		NORTE	Braga	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT26843/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Faro	Faro	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		ALGARVE	Vila Real de Santo Antonio	ARS Algarve - Laboratorio Laura Ayres	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT27908/2022	2022-02-07	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Acores	Acores	B.1.1.529 (Omicron)	BA.1	0.83	New	Europe	Europe	INSA		ACORES-RA	Vila Franca do Campo	H Divino Espirito Santo - Ponta Delgada	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	3.53	Weekly
Portugal/PT25801/2022	2022-01-10	2022	2	2022W02	28.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26365/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.86	One month ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT27527/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.82	3-7 days ago	Europe	Europe	INSA		NORTE	Guimaraes	UNILABS	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT28047/2022	2022-02-06	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.83	New	Europe	Europe	INSA		NORTE	Guimaraes	H Guimaraes	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26952/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One week ago	Europe	Europe	INSA		MADEIRA-RA	Ponta do Sol	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT28091/2022	2022-02-07	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.85	New	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26277/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		NORTE	Gondomar	CHU Sao Joao, Porto	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT25821/2022	2022-01-10	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT28080/2022	2022-02-07	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.83	New	Europe	Europe	INSA		MADEIRA-RA	Ponta do Sol	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26935/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Lisboa	Lisboa	B.1.1.529 (Omicron)	BA.1	0.82	One week ago	Europe	Europe	INSA		LX V TEJO	Sintra	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26961/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One week ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26939/2022	2022-01-24	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One week ago	Europe	Europe	INSA		MADEIRA-RA	Santa Cruz	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT25490/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Povoa de Varzim	CHU Sao Joao, Porto	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT25567/2022	2022-01-10	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Porto	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26185/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Felgueiras	CH Tamega e Sousa	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26171/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Guarda	Guarda	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		CENTRO	Vila Nova de Foz Coa	ULS Guarda	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26258/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Miranda do Douro	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT27312/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	3-7 days ago	Europe	Europe	INSA		NORTE	Matosinhos	CHU Sao Joao, Porto	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26330/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Vale de Cambra	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26150/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Vila Real	Vila Real	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Valpacos	CHTMAD - Vila Real	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26674/2022	2022-01-25	2022	4	2022W04	27.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		NORTE	Gondomar	CH Porto - H Sto Antonio	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT27265/2022	2022-02-01	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.86	3-7 days ago	Europe	Europe	INSA		CENTRO	Aveiro	CHEDV	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26298/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		NORTE	Vale de Cambra	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT26891/2022	2022-01-24	2022	4	2022W04	28.00	21K (Omicron)	Portugal	Portugal	Porto	Porto	B.1.1.529 (Omicron)	BA.1	0.83	One week ago	Europe	Europe	INSA		NORTE	Maia	CHU Sao Joao, Porto	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.64	Weekly
Portugal/PT25798/2022	2022-01-10	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.71	Weekly
Portugal/PT25733/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		CENTRO	Ilhavo	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.71	Weekly
Portugal/PT25738/2022	2022-01-11	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Aveiro	Aveiro	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		CENTRO	Aveiro	Avelab	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.71	Weekly
Portugal/PT25795/2022	2022-01-10	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		MADEIRA-RA	Ponta do Sol	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.27	Weekly
Portugal/PT26372/2022	2022-01-17	2022	3	2022W03	27.00	21K (Omicron)	Portugal	Portugal	Madeira	Madeira	B.1.1.529 (Omicron)	BA.1	0.83	One month ago	Europe	Europe	INSA		MADEIRA-RA	Funchal	SESARAM	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.27	Weekly
Portugal/PT27779/2022	2022-02-08	2022	6	2022W06	27.00	21K (Omicron)	Portugal	Portugal	Braga	Braga	B.1.1.529 (Omicron)	BA.1	0.82	New	Europe	Europe	INSA		NORTE	Braga	H Braga	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.27	Weekly
Portugal/PT27300/2022	2022-01-31	2022	5	2022W05	27.00	21K (Omicron)	Portugal	Portugal	Braganca	Braganca	B.1.1.529 (Omicron)	BA.1	0.85	3-7 days ago	Europe	Europe	INSA		NORTE	Macedo de Cavaleiros	ULSNE - Braganca	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.27	Weekly
Portugal/PT26286/2022	2022-01-16	2022	2	2022W02	27.00	21K (Omicron)	Portugal	Portugal	Coimbra	Coimbra	B.1.1.529 (Omicron)	BA.1	0.82	One month ago	Europe	Europe	INSA		CENTRO	Cantanhede	Labeto - CAB - Leiria	Instituto Nacional de Saude Doutor Ricardo Jorge, I.P. (INSA)	-1.27	Weekly
